product_id,seller_id,category_id,country_id,condition_id,product_name,product_price,shipping_fee,page_number,category_id,category,condition_id,product_condition,seller_id,seller_name,seller_feedback_score,country_id,origin_country
4962,5004,4860,1,4867,Guardians of the Galaxy #1  Marvel Comic Book 2020 NM,16.25,128.09,4,4860,Collectibles,4867,--not specified,5004,sabertoothcomics,8328,1,United States
4963,5004,4860,1,4867,Guardians of the Galaxy #12  Marvel Comic Book 2020 NM,16.25,128.09,4,4860,Collectibles,4867,--not specified,5004,sabertoothcomics,8328,1,United States
4964,4960,4878,14,4878,Croshaw Yahtzee-Will Destroy The Galaxy For Ca BOOK NEW,50.75,15.07,4,4878,Books,4878,Brand New,4960,rarewaves-outlet,717126,14,United Kingdom
4965,5019,4860,1,4867,Marvel Guardians of the Galaxy #4 Comic Book,19.47,118.44,4,4860,Collectibles,4867,--not specified,5019,toywiz.com,50744,1,United States
4966,4878,4878,1,4878,Coolie Jaden-Galaxy Warriors (US IMPORT) BOOK NEW,36.14,15.07,4,4878,Books,4878,Brand New,4878,rarewaves-united,228206,1,United States
4967,4945,1,63,1,Klapp Handy-Hülle Book Kunstleder Tasche Schutzhüllen Case Cover Wallet Etui  HX,8.81,0.0,4,1,Cell Phones & Accessories,1,New,4945,efortop,20632,63,China
4968,4945,1,63,1,Klapp Magnet Handy-Hülle Book Hülle Tasche Schutzhüllen Case Cover Wallet Etui B,10.77,0.0,4,1,Cell Phones & Accessories,1,New,4945,efortop,20632,63,China
4969,5023,4860,1,4867,GUARDIANS OF THE GALAXY  (2008 Series)  (MARVEL) #23 Near Mint Comics Book,136.51,45.5,4,4860,Collectibles,4867,--not specified,5023,milehighcomics,209734,1,United States
4970,4960,4878,14,4878,"Steve Barlow,Steve Skidmore-Edge: Galaxy Warriors: Movie Star Set-Up BOOK NEW",33.23,15.07,4,4878,Books,4878,Brand New,4960,rarewaves-outlet,717126,14,United Kingdom
4971,4897,1459,1,1,BLACK Leather Book Case Cover Pouch for Samsung SM-T520 T525 Galaxy Tab Pro 10.1,55.09,0.0,4,1459,Computers/Tablets & Networking,1,New,4897,j.in.c,80212,1,United States
4972,4878,4878,1,4878,Courtenay Lucy-Space Penguins Galaxy Race (US IMPORT) BOOK NEW,27.65,15.07,4,4878,Books,4878,Brand New,4878,rarewaves-united,228206,1,United States
4973,4924,4878,14,4878,"GEACH, JAMES-GALAXY (UK IMPORT) BOOK NEW",193.0,13.0,4,4878,Books,4878,Brand New,4924,rarewaves,494209,14,United Kingdom
4974,4954,1,63,1,Handy Tasche Für Samsung Galaxy A10 A105F-DS Schutzhülle Book Etui Cover Case,27.38,3.88,4,1,Cell Phones & Accessories,1,New,4954,leo082116-9,2288,63,China
4975,4882,1,192,1,Booklet for Samsung Galaxy A5 2015 Protective Case Mobile Phone 360° Book,37.06,5.94,4,1,Cell Phones & Accessories,1,New,4882,hulle24_de,406406,192,Germany
4976,5030,4860,1,4867,Guardians of the Galaxy Comic Book #14 Marvel Comics 1991 VERY FINE/NEAR MINT,12.97,69.07,4,4860,Collectibles,4867,--not specified,5030,starbase-atlanta,201932,1,United States
4977,5004,4860,1,4867,Guardians of the Galaxy #12  Marvel Comic Book 2019 NM,16.25,128.09,4,4860,Collectibles,4867,--not specified,5004,sabertoothcomics,8328,1,United States
4978,4960,4878,14,4878,"Steve Skidmore,Steve Barlow-Edge: Galaxy Warriors: Robot Rampage BOOK NEW",33.23,15.07,4,4878,Books,4878,Brand New,4960,rarewaves-outlet,717126,14,United Kingdom
4979,5034,4878,1,4878,Everywhere In The Omega Galaxy: The Third Installment In The Everywhere Book ...,72.29,120.23,4,4878,Books,4878,Brand New,5034,shopspell,18305,1,United States
4980,4908,1,56,1,Stilgut Case For Samsung Galaxy S20 Book Type Black Nappa Leather Real,140.19,23.14,4,1,Cell Phones & Accessories,1,New,4908,crazykase,1012,56,France
4981,4908,1,56,1,Stilgut Case For Samsung Galaxy S10 Book Type Black Nappa Leather Real,140.19,23.14,4,1,Cell Phones & Accessories,1,New,4908,crazykase,1012,56,France
4982,4960,4878,14,4878,"Thomas, Isabel-Reading Planet - The Den - Red A: Galaxy BOOK NEW",30.21,15.07,4,4878,Books,4878,Brand New,4960,rarewaves-outlet,717126,14,United Kingdom
4983,4924,4878,14,4878,Hodgkins Fran/ Taylor Mike ...-The Secret Galaxy (UK IMPORT) BOOK NEW,78.33,13.0,4,4878,Books,4878,Brand New,4924,rarewaves,494209,14,United Kingdom
4984,5040,4878,14,5032,"Guardians of the Galaxy: An Origin Story By Tomas Palacios,Disney Book Group",350.21,20.32,4,4878,Books,5032,Good,5040,book_fountain,148552,14,United Kingdom
4985,5041,1,192,1,Book Case For Samsung Galaxy J7 2017 Flip Case Fancy Protective Case,20.69,3.28,4,1,Cell Phones & Accessories,1,New,5041,telyoo,174847,192,Germany
4986,5042,1,192,1,Handy Tasche Schutz Hülle Flip Cover Glitzer Wallet Case Klapp Etui Bumper Bling,19.19,0.0,4,1,Cell Phones & Accessories,1,New,5042,numerva,150855,192,Germany
4987,5038,4878,1,4878,The Greatest Book In The Galaxy,54.57,112.2,4,4878,Books,4878,Brand New,5038,prepbooks,56685,1,United States
4988,5044,4878,1,5044,RARE The Fifth Galaxy H. L. Gold Pocket Book Edition 6163 1963 Sci Fi Stories,48.72,111.94,4,4878,Books,5044,Acceptable,5044,bizaarbob,12490,1,United States
4989,5045,4878,1,4878,Galaxy Zack Ser.: The Galaxy Zack Collection : A Stellar Four-Book Boxed Set:...,64.32,16.22,4,4878,Books,4878,Brand New,5045,bookstop2019,3493,1,United States
4990,5004,4860,1,4867,Guardians of the Galaxy #2  Marvel Comic Book / 2020 NM,16.25,124.0,4,4860,Collectibles,4867,--not specified,5004,sabertoothcomics,8328,1,United States
4991,5041,1,192,1,Book Case For Samsung Galaxy Note 20 Case Wallet Fancy Protective Case,24.06,3.82,4,1,Cell Phones & Accessories,1,New,5041,telyoo,174847,192,Germany
4992,4924,4878,14,4878,"GEACH,JAMES-GALAXY (UK IMPORT) BOOK NEW",93.41,13.0,4,4878,Books,4878,Brand New,4924,rarewaves,494209,14,United Kingdom
4993,5038,4878,1,4878,Identity: An Eomix Galaxy Book,47.39,111.91,4,4878,Books,4878,Brand New,5038,prepbooks,56685,1,United States
4994,4883,1,192,1,Case for Samsung Galaxy J3 2017 Phone Cover Protective Book Magnetic Wallet,34.95,15.74,4,1,Cell Phones & Accessories,1,New,4883,supersaver-shop,13282,192,Germany
4995,4882,1,192,1,HANDY TASCHE Samsung Galaxy Note 8 5 4 Neo Edge BOOK CASE SCHUTZ HÜLLE COVER,39.13,0.0,4,1,Cell Phones & Accessories,1,New,4882,hulle24_de,406406,192,Germany
4996,457,1,1,1,"Xiaomi Mi 11 Ultra 256GB 8GB Ram (FACTORY UNLOCKED) 6.81"" 50MP (Global)",5525.48,116.98,1,1,Cell Phones & Accessories,1,New,457,never-msrp,119196,1,United States
4997,468,1,1,1,"Xiaomi Mi 11 Ultra 5G Snapdragon 888 12GB+256GB 6.81""  CN ROM!",3331.56,155.07,1,1,Cell Phones & Accessories,1,New,468,h.h5732,144,1,United States
4998,5054,1,1361,1,"Xiaomi Mi 11 Snapdragon 888 12GB+256GB 6.81"" 2K AMOLED 5G Global ROM! Unlocked",3081.28,77.97,1,1,Cell Phones & Accessories,1,New,5054,maroonsky,15,1361,Taiwan
4999,5054,1,1361,1,"Xiaomi Mi 11 Ultra 5G Snapdragon 888 12GB+256GB 6.81"" 2K AMOLED Global ROM!",5197.23,77.97,1,1,Cell Phones & Accessories,1,New,5054,maroonsky,15,1361,Taiwan
5000,5056,1,14,1,Xiaomi Mi 11 8GB RAM 256GB ROM,2694.36,162.92,1,1,Cell Phones & Accessories,1,New,5056,mchaghm,278,14,United Kingdom
5001,5057,1,1,8,"Xiaomi Mi 11 Lite 128GB 8GB Ram (FACTORY UNLOCKED) 6.55"" 64MP",1137.44,98.61,1,1,Cell Phones & Accessories,8,Used,5057,wickedcool99,444,1,United States
5002,457,1,1,8,"USED - Xiaomi Mi 11 128GB 8GB Ram (FACTORY UNLOCKED) 6.81"" 108MP (Global)",2275.18,116.98,1,1,Cell Phones & Accessories,8,Used,457,never-msrp,119196,1,United States
5003,1307,1,63,1,Xiaomi Mi 11 Ultra 5G Phone Snapdragon 888 12GB 256GB 6.81' 50.0MP Android 11,5070.43,81.26,1,1,Cell Phones & Accessories,1,New,1307,e-younglife,530,63,China
5004,5060,1,14,1,"Xiaomi Mi 11 5G - Smartphone 8GB+128GB , Official Version , Midnight Gray",2923.71,128.87,1,1,Cell Phones & Accessories,1,New,5060,uk-dealz1,1085,14,United Kingdom
5005,5061,1,14,1,Xiaomi Mi 11 Lite 6GB 128GB Global Version - Bubblegum Blue,1300.12,58.51,1,1,Cell Phones & Accessories,1,New,5061,yahai-63,5,14,United Kingdom
5006,5061,1,14,1,Xiaomi Mi11 Lite Dual SIM 6GB RAM +  64GB ROM Global Version - Black,1121.35,65.01,1,1,Cell Phones & Accessories,1,New,5061,yahai-63,5,14,United Kingdom
5007,5063,1,755,1,"New Xiaomi Mi 11 Lite 6.55"" 128GB 8GB Ram FACTORY UNLOCKED 64MP Global Phone",1300.09,81.26,1,1,Cell Phones & Accessories,1,New,5063,jtbcglobal,1895,755,Singapore
5008,767,1,1,8,Xiaomi Mi 11 256GB 12GB RAM | MIUI 12 | FACTORY UNLOCKED 108MP | BLUE!,2405.19,117.6,1,1,Cell Phones & Accessories,8,Used,767,megamobilesales,2321,1,United States
5009,544,1,14,77,Xiaomi Mi 11 Ultra 5G 6.81 in 2K 120Hz Screen Snapdragon 888 12GB 256GB Dual Sim,4947.85,165.71,1,1,Cell Phones & Accessories,77,Open box,544,topfoneshop,315,14,United Kingdom
5010,767,1,1,8,Xiaomi Mi 11 256GB 8GB RAM | MIUI 12 | FACTORY UNLOCKED 108MP | PURPLE!,2275.18,115.13,1,1,Cell Phones & Accessories,8,Used,767,megamobilesales,2321,1,United States
5011,592,1,211,1,"Xiaomi Mi 11 6.81"" 5G 8/128GB 108MP Cam Snapdragon888 Android11 Phone By FedEx",2343.4,136.51,1,1,Cell Phones & Accessories,1,New,592,bq_shop,17243,211,Hong Kong
5012,767,1,1,8,Xiaomi Mi 11 128GB 8GB RAM | MIUI 12 | GLOBAL ROM | UNLOCKED | WHITE!,2275.18,115.13,1,1,Cell Phones & Accessories,8,Used,767,megamobilesales,2321,1,United States
5013,544,1,14,77,Xiaomi Mi 11 Ultra 5G 6.81 in 2K 120Hz Screen Snapdragon 888 12GB 512GB Dual Sim,5172.76,169.8,1,1,Cell Phones & Accessories,77,Open box,544,topfoneshop,315,14,United Kingdom
5014,767,1,1,8,Xiaomi Mi 11 256GB 8GB RAM | MIUI 12 | FACTORY UNLOCKED 108MP | BLACK!,2210.17,113.89,1,1,Cell Phones & Accessories,8,Used,767,megamobilesales,2321,1,United States
5015,5063,1,755,1,"New Xiaomi Mi 11 5G 6.81"" 256GB 8GB Ram FACTORY UNLOCKED 108MP Global Phone",2925.24,81.26,1,1,Cell Phones & Accessories,1,New,5063,jtbcglobal,1895,755,Singapore
5016,5072,1,755,1,New Xiaomi Mi 11 Lite 6.55 Inch 8GB 128GB 64 MP Factory Unlocked Global Phone,1560.11,81.26,1,1,Cell Phones & Accessories,1,New,5072,eccoypl,11,755,Singapore
5017,1268,1,63,1,New Xiaomi Mi 11 Ultra 5G Smartphone Android 11 Snapdragon 888 Octa Core GPS NFC,3887.33,0.0,1,1,Cell Phones & Accessories,1,New,1268,likesell365,4906,63,China
5018,767,1,1,8,Xiaomi Mi 11 256GB 8GB RAM | MIUI 12 | FACTORY UNLOCKED 108MP | WHITE!,2275.18,115.13,1,1,Cell Phones & Accessories,8,Used,767,megamobilesales,2321,1,United States
5019,5075,1,122,1,"Xiaomi Mi 11 Ultra 5G 12GB/512GB 6.81""  Smartphone Snapdragon 888 50MP CAMERA!",5037.8,130.01,1,1,Cell Phones & Accessories,1,New,5075,spymods,140,122,Canada
5020,1334,1,211,1,"Xiaomi MI 11 Ultra Cell Phone Marble 12GB RAM+512 GB ROM, IP68, 50 MPX DualSim",6067.92,220.41,1,1,Cell Phones & Accessories,1,New,1334,phonemaniac,3029,211,Hong Kong
5021,544,1,14,77,"Xiaomi Mi11 5G 6.81"" 2K Screen 12GB 256GB Dual Sim Unlocked Vegan Leather Purple",3373.52,137.06,1,1,Cell Phones & Accessories,77,Open box,544,topfoneshop,315,14,United Kingdom
5022,592,1,211,1,"Xiaomi Mi 11 Lite 6.55"" 128GB Snapdragon732G Global Version Phone By FedEx",1300.05,136.51,1,1,Cell Phones & Accessories,1,New,592,bq_shop,17243,211,Hong Kong
5023,592,1,211,1,"Xiaomi Mi 11 6.81"" 5G 12/256GB 108MP Cam Snapdragon888 Android11 Phone By FedEx",2502.67,136.51,1,1,Cell Phones & Accessories,1,New,592,bq_shop,17243,211,Hong Kong
5024,1307,1,63,1,Xiaomi Mi 11 Pro 5G Phone 6.81' 12GB 256GB Snapdragon 888 50.0MP Android 11,3867.82,81.26,1,1,Cell Phones & Accessories,1,New,1307,e-younglife,530,63,China
5025,1268,1,63,1,Xiaomi Mi 11 Pro 5G Smartphone Android 11 Snapdragon 888 Octa Core WIFI GPS NFC,2977.24,0.0,2,1,Cell Phones & Accessories,1,New,1268,likesell365,4906,63,China
5026,1254,1,63,1,Xiaomi Mi 11 Lite 5G Smartphone MIUI 12 Snapdragon 780G Octa Core NFC Touch ID,1319.59,0.0,2,1,Cell Phones & Accessories,1,New,1254,manysellok,25703,63,China
5027,5084,1,5,1,Xiaomi Mi 11 Lite 4G 6Gb RAM 128GB 64Gb Dual Sim Unlocked 6.55-inch EU Version,1299.96,0.0,2,1,Cell Phones & Accessories,1,New,5084,izstore,2755,5,Ukraine
5028,1307,1,63,1,Xiaomi Mi 10S 5G Phone 6.67' 12GB 256GB Octa Core Android 11 Dual SIM 5000mAh,2600.21,81.26,2,1,Cell Phones & Accessories,1,New,1307,e-younglife,530,63,China
5029,1254,1,63,1,Xiaomi Mi 11 Pro 5G Smartphone MIUI 12 Snapdragon 888 Octa Core GPS Touch ID NFC,2977.24,0.0,2,1,Cell Phones & Accessories,1,New,1254,manysellok,25703,63,China
5030,1307,1,63,1,Xiaomi Mi 11 Ultra 5G Phone Snapdragon 888 12GB 256GB 6.81' 50.0MP Android 11,5070.43,81.26,1,1,Cell Phones & Accessories,1,New,1307,e-younglife,530,63,China
5031,1307,1,63,1,Xiaomi Mi 11 Pro 5G Phone 6.81' 12GB 256GB Snapdragon 888 50.0MP Android 11,3867.82,81.26,1,1,Cell Phones & Accessories,1,New,1307,e-younglife,530,63,China
5032,1307,1,63,1,Xiaomi Mi 10S 5G Phone 6.67' 12GB 256GB Octa Core Android 11 Dual SIM 5000mAh,2600.21,81.26,2,1,Cell Phones & Accessories,1,New,1307,e-younglife,530,63,China
5033,856,1,14,1,New Xiaomi Mi 11 Dual-SIM 256GB + 8GB Midnight Grey Factory Unlocked 5G OEM,3638.94,173.28,2,1,Cell Phones & Accessories,1,New,856,kickmobiles-ltd,5010,14,United Kingdom
5034,5092,1,211,1,Global Version Xiaomi Mi 11 Smartphone 8GB RAM 128GB ROM Snapdragon 888 Octa,3565.98,0.0,2,1,Cell Phones & Accessories,1,New,5092,myozstore,5857,211,Hong Kong
5035,600,1,211,1,"Xiaomi Mi 11 6.81"" 5G 8/256GB WHITE GLOBAL VERSION 108MP Snapdragon 888 CN FSHIP",3087.69,136.51,2,1,Cell Phones & Accessories,1,New,600,bq_shop02,486,211,Hong Kong
5036,856,1,14,1,New Xiaomi Mi 11 Dual-SIM 128GB ROM + 8GB RAM Blue Factory Unlocked 5G OEM,4844.38,173.28,2,1,Cell Phones & Accessories,1,New,856,kickmobiles-ltd,5010,14,United Kingdom
5037,856,1,14,1,New Xiaomi Mi 11 Dual-SIM 256GB + 8GB Midnight Grey Factory Unlocked 5G GSM,3539.58,126.76,2,1,Cell Phones & Accessories,1,New,856,kickmobiles-ltd,5010,14,United Kingdom
5038,856,1,14,1,New Xiaomi Mi 11 Dual-SIM 128GB ROM + 8GB RAM Blue Factory Unlocked 5G GSM,4709.68,126.76,2,1,Cell Phones & Accessories,1,New,856,kickmobiles-ltd,5010,14,United Kingdom
5039,856,1,14,1,New Xiaomi Mi 11 Dual-SIM 128GB + 8GB Midnight Grey Factory Unlocked 5G GSM,4709.68,126.76,2,1,Cell Phones & Accessories,1,New,856,kickmobiles-ltd,5010,14,United Kingdom
5040,856,1,14,1,New Xiaomi Mi 11 Dual-SIM 256GB ROM + 8GB RAM Blue Factory Unlocked 5G GSM,4969.71,126.76,2,1,Cell Phones & Accessories,1,New,856,kickmobiles-ltd,5010,14,United Kingdom
5041,856,1,14,1,New Xiaomi Mi 11 Dual-SIM 256GB ROM + 8GB RAM Blue Factory Unlocked 5G Simfree,5483.17,0.0,2,1,Cell Phones & Accessories,1,New,856,kickmobiles-ltd,5010,14,United Kingdom
5042,5100,1,1,1,Wall Outlet To Triple USB Power Adapter - Wall Charger For Smartphones (USB-C),32.47,105.99,2,1,Cell Phones & Accessories,1,New,5100,diversedeals,24378,1,United States
5043,856,1,14,1,New Xiaomi Mi 11 Dual-SIM 128GB + 8GB Midnight Grey Factory Unlocked 5G Simfree,5168.3,0.0,2,1,Cell Phones & Accessories,1,New,856,kickmobiles-ltd,5010,14,United Kingdom
5044,600,1,211,1,"Xiaomi Mi 11 Lite 6.55"" 128GB Snapdragon732G Globalt Version Phone CN FSHIP",1300.02,130.01,2,1,Cell Phones & Accessories,1,New,600,bq_shop02,486,211,Hong Kong
5045,592,1,211,1,"Xiaomi Mi 11 6.81"" 5G 8/256GB 108MP Cam Snapdragon888 Android11 Phone By FedEx",2502.67,136.51,2,1,Cell Phones & Accessories,1,New,592,bq_shop,17243,211,Hong Kong
5046,1254,1,63,1,Xiaomi Mi 11 Ultra 5G Smartphone MIUI 12 Snapdragon 888 Octa Core Touch ID NFC,3887.33,0.0,2,1,Cell Phones & Accessories,1,New,1254,manysellok,25703,63,China
5047,600,1,211,1,"Xiaomi Mi 11 Ultra 5G 6.81"" 256GB 512GB 50MP Snapdragon888 IP68 5000mAh CN FSHIP",4716.12,130.01,2,1,Cell Phones & Accessories,1,New,600,bq_shop02,486,211,Hong Kong
5048,5106,1,211,1,"Xiaomi MI 11 Ultra Cell Phone 12GB RAM+512 GB ROM, IP68, 50 MPX DualSim",6279.11,0.0,2,1,Cell Phones & Accessories,1,New,5106,turbomazsi,1222,211,Hong Kong
5049,1268,1,63,1,Xiaomi Mi 11 Lite Smartphone MIUI 12 Snapdragon 780G Octa Core GPS NFC Touch ID,1319.59,0.0,3,1,Cell Phones & Accessories,1,New,1268,likesell365,4906,63,China
5050,856,1,14,1,New Xiaomi Mi 11 Dual-SIM 256GB + 8GB Midnight Grey Factory Unlocked 5G Simfree,3908.84,0.0,3,1,Cell Phones & Accessories,1,New,856,kickmobiles-ltd,5010,14,United Kingdom
5051,856,1,14,1,New Xiaomi Mi 11 Dual-SIM 128GB ROM + 8GB RAM Blue Factory Unlocked 5G Simfree,5168.3,0.0,3,1,Cell Phones & Accessories,1,New,856,kickmobiles-ltd,5010,14,United Kingdom
5052,856,1,14,1,New Xiaomi Mi 11 Dual-SIM 128GB + 8GB Midnight Grey Factory Unlocked 5G OEM,4844.38,173.28,3,1,Cell Phones & Accessories,1,New,856,kickmobiles-ltd,5010,14,United Kingdom
5053,600,1,211,1,Xiaomi Mi 11 Special Edition 256GB 108MP Snapdragon 888 Global Version CN FSHIP,3250.2,136.51,4,1,Cell Phones & Accessories,1,New,600,bq_shop02,486,211,Hong Kong
5054,592,1,211,1,Xiaomi Mi 11 Special Edition 256GB 108MP Snapdragon 888 Global Version By FedEx,3250.23,136.51,4,1,Cell Phones & Accessories,1,New,592,bq_shop,17243,211,Hong Kong
5055,592,1,211,1,"Xiaomi Mi 11 6.81"" 5G 8/256GB WHITE GLOBAL VERSION 108MP Snapdragon 888 By FedEx",2847.2,136.51,4,1,Cell Phones & Accessories,1,New,592,bq_shop,17243,211,Hong Kong
5056,856,1,14,1,New Xiaomi Mi 11 Dual-SIM 256GB ROM + 8GB RAM Blue Factory Unlocked 5G OEM,5120.63,173.28,4,1,Cell Phones & Accessories,1,New,856,kickmobiles-ltd,5010,14,United Kingdom
5057,1307,1,63,1,Xiaomi Mi 11 Ultra 5G Phone Snapdragon 888 12GB 256GB 6.81' 50.0MP Android 11,5070.43,81.26,1,1,Cell Phones & Accessories,1,New,1307,e-younglife,530,63,China
5058,5116,1459,14,210,"Lenovo Yoga Tab 3, YT3-X50F, 10.1"" Tablet, 1GB RAM, 16GB - cracked screen",94.46,112.36,1,1459,Computers/Tablets & Networking,210,For parts or not working,5116,re4you,1521,14,United Kingdom
5059,1057,1459,14,8,Lenovo Yoga Tablet 2-851F Wi-Fi Black Android Tablet Grade B,314.82,81.37,1,1459,Computers/Tablets & Networking,8,Used,1057,bemuphonez,19205,14,United Kingdom
5060,782,1459,14,2,"Lenovo Tab M10 TB-X505F 16GB, Wi-Fi, 10.1"" - Slate Black",359.8,93.34,1,1459,Computers/Tablets & Networking,2,Seller refurbished,782,softpriced,12800,14,United Kingdom
5061,5119,1459,1,77,"Lenovo Tab M8 HD 32GB, 8""",162.51,174.96,1,1459,Computers/Tablets & Networking,77,Open box,5119,greyeyedgirl17,116,1,United States
5062,5120,1459,47,8,Tablet Lenovo Tab 10 X103F,195.82,58.75,1,1459,Computers/Tablets & Networking,8,Used,5120,conc-agui,228,47,Spain
5063,4703,1459,14,77,LENOVO Tab E10 10”inch TB-X104F Black Tablet 16GB 2GB RAM WiFi Only A Grade.,382.34,82.63,1,1459,Computers/Tablets & Networking,77,Open box,4703,haristech,488,14,United Kingdom
5064,4681,1459,14,8,"10.1"" Lenovo Tab TB-X103F- 16GB 2GB RAM Wi-Fi Tablet - 1.3GHz Quad Core Black",269.84,109.62,1,1459,Computers/Tablets & Networking,8,Used,4681,mavmarble,339,14,United Kingdom
5065,4761,1459,14,77,"Lenovo Tab M10 TB-X605F 10.1"" 32GB 3GB RAM Wi-Fi Tablet  Slate Black A+ Grade",562.22,96.98,1,1459,Computers/Tablets & Networking,77,Open box,4761,ideal.phones,901,14,United Kingdom
5066,5124,1459,5124,8,Lenovo tablet 10,224.9,122.26,1,1459,Computers/Tablets & Networking,8,Used,5124,richie1373,283,5124,"United Kingdom and many other countries 
									|  See details"
5067,5125,1459,14,8,Lenovo TAB 2-X30F  tablet 10.1 in    16Gb,125.95,126.44,1,1459,Computers/Tablets & Networking,8,Used,5125,lizc48,300,14,United Kingdom
5068,992,1459,14,1,Lenovo Yoga Smart Tab Qualcomm Snapdragon 439 3GB 32GB eMMC 10.1 Inch FHD Androi,831.97,113.8,1,1459,Computers/Tablets & Networking,1,New,992,buyitdirectdiscounts,78929,14,United Kingdom
5069,3321,1459,14,2,"Lenovo TAB 4 10 Plus 10.1 inches IPS Tablet, 3GB RAM, 16GB Black",535.23,85.42,1,1459,Computers/Tablets & Networking,2,Seller refurbished,3321,stockmustgo,59433,14,United Kingdom
5070,5128,1459,1,1,"Lenovo Yoga Smart Tab 64GB 10.1"" Android Tablet Iron Gray – ZA3V0005US – BUNDLE",747.41,167.29,1,1459,Computers/Tablets & Networking,1,New,5128,independentbrands,683,1,United States
5071,760,1459,14,77,Lenovo TAB 2 A10-30 LTE Unlocked to all network Blue fast uk delivery 10.1inch,355.35,82.14,1,1459,Computers/Tablets & Networking,77,Open box,760,centu_2015,4870,14,United Kingdom
5072,5130,1459,1,8,"Lenovo Tab 4 TB-8504F 8"" HD TouchScreen 1.4GHz 2GB RAM 16GB Slate Black",0.03,162.51,1,1459,Computers/Tablets & Networking,8,Used,5130,***nyshope***,472,1,United States
5073,812,1459,14,8,Lenovo Tab 2 TB2-X30F 16 GB - Blue,314.82,92.48,1,1459,Computers/Tablets & Networking,8,Used,812,retail_goods_supplier,960,14,United Kingdom
5074,4830,1459,1,8,"Lenovo Moto Tab 10.1"" X704A 32GB Black AT&T",182.02,139.7,1,1459,Computers/Tablets & Networking,8,Used,4830,chris-troia,847,1,United States
5075,4756,1459,14,8,Lenovo Tab E10 Tablet TB-X104F 10.1” HD Display Android 16GB CRACKED SCREEN,179.92,101.39,1,1459,Computers/Tablets & Networking,8,Used,4756,excessitsolutions,7349,14,United Kingdom
5076,842,1459,63,1,"Lenovo TAB3 8 Plus P8 TB-8703F/N 8.0"" Tablet PC Snapdragon 625 Octa Core 3G+16GB",633.81,97.51,1,1459,Computers/Tablets & Networking,1,New,842,helloworld2003,1641,63,China
5077,3066,1459,1,1,"*NIB*Lenovo TAB4 10 Plus 10.1"" Android Tablet 32GB eMMC 2GB Memory, WiFi + LTE",585.02,88.08,1,1459,Computers/Tablets & Networking,1,New,3066,musiclover124,483,1,United States
5078,5136,1459,14,8,"Lenovo Yoga Tab 3, 10.1 inch tablet, 16GB Storage, 2GB RAM",539.77,44.98,1,1459,Computers/Tablets & Networking,8,Used,5136,d3frag_3,344,14,United Kingdom
5079,1361,1459,1361,1,Lenovo tab P11 pro 11.5' OLED Tablet snapdragon 730G 6G+128G Wi-Fi version,1579.32,64.97,1,1459,Computers/Tablets & Networking,1,New,1361,scarletwill,11,1361,Taiwan
5080,5138,1459,14,1,"Lenovo Tab M8 8"" HD 32 GB Table, Media Tek A22 Tab, Quad Core 2.0 GHz, Iron Grey",512.74,96.08,1,1459,Computers/Tablets & Networking,1,New,5138,mobilexpert16,1864,14,United Kingdom
5081,3079,1459,1067,8,Lenovo Tab s8-50L 8' FHD 4G LTE WiFi GRS,224.9,44.98,1,1459,Computers/Tablets & Networking,8,Used,3079,stavros_1978,73,1067,Greece
5082,782,1459,14,2,"Lenovo Tab M10 10.1"" Tablet Snapdragon 2GB 16GB  Android Black",359.8,82.23,1,1459,Computers/Tablets & Networking,2,Seller refurbished,782,softpriced,12800,14,United Kingdom
5083,5141,1459,1,1,"Lenovo Smart Tab P10 10.1” Android Tablet, Alexa-Enabled Smart Device with Finge",650.03,294.8,1,1459,Computers/Tablets & Networking,1,New,5141,freemanliquidators,1579,1,United States
5084,3131,1459,56,1,Lenovo Tab P11 Touch Pad 11 Inch Qualcomm Snapdragon 662 8 Hearts 4,1493.32,98.03,1,1459,Computers/Tablets & Networking,1,New,3131,media-discount-77,19859,56,France
5085,2247,1459,1,1,"Brand New Sealed Lenovo Tab M10 HD 10.1"" IPS Touch 4GB 64GB eMMC, Android 10",812.22,106.93,1,1459,Computers/Tablets & Networking,1,New,2247,bluegr_5309,196,1,United States
5086,5144,1459,1,8,"Lenovo Smart Tab M10 TB-X605F - 40GB, Wi-Fi, 10.1in - Slate Black",325.03,77.88,1,1459,Computers/Tablets & Networking,8,Used,5144,shad2wjay,232,1,United States
5087,5145,1459,1,77,Lenovo Tab4 8 Plus Aurora Black 4GB+64GB LTE,1023.84,172.49,1,1459,Computers/Tablets & Networking,77,Open box,5145,integra2k1gs,314,1,United States
5088,2302,1459,1,1,"New Lenovo Yoga Smart Tab 64GB, Wi-Fi, 10.1 in touchscreen- Iron Gray ZA3V0005US",809.32,99.59,1,1459,Computers/Tablets & Networking,1,New,2302,ehsanp60,1051,1,United States
5089,5147,1459,1,1,"Lenovo Tab M10 Fhd Plus 10"" (Android Tablet) 32Gb",590.61,95.4,1,1459,Computers/Tablets & Networking,1,New,5147,robko_23,501,1,United States
5090,5148,1459,14,8,"Lenovo Tab S8 Tablet, Intel Atom, Android, 8"", Wi-Fi, 16GB, Blue",265.39,108.9,1,1459,Computers/Tablets & Networking,8,Used,5148,shahzadyounas2008,1061,14,United Kingdom
